acc,disp_impact,disp_tpr,disp_tnr,noise,method,seed,dataset
0.8411548556430446,0.1518946243203992,0.04665854299572314,0.06024967366634171,0.3,SVM,2,Adult
0.7354330708661417,0.22386938379001653,0.012803542557682013,0.13127330560417227,0.3,LR+Adaptive,2,Adult
0.8358005249343832,0.1499432282411527,0.09773644105782164,0.06321047387630696,0.3,LR,3,Adult
0.7703937007874015,0.1424407205650902,0.020820259973106214,0.07408190328446074,0.3,RF,3,Adult
0.8359055118110236,0.14633400317317663,0.09867212012550419,0.05972284379501003,0.3,SVM,3,Adult
0.7128608923884514,0.2049609553793652,0.01740251008516369,0.12838646607636395,0.3,LR+Adaptive,3,Adult
0.8352755905511811,0.14624000743632645,0.13749651422197434,0.04999711132283979,0.3,LR,4,Adult
0.7608398950131233,0.14603235040351606,0.07742493957984764,0.0717572420266055,0.3,RF,4,Adult
0.8337007874015748,0.14341369690296069,0.13528304517568318,0.04911679099274957,0.3,SVM,4,Adult
0.7254593175853018,0.1900538537808476,0.0037762595277932576,0.10236148550949165,0.3,LR+Adaptive,4,Adult
0.765,0.12303399289700656,0.08836023789294811,0.06227106227106227,0.0,LR,0,German
0.785,0.05301877219685436,0.004531294250920359,0.018315018315018305,0.0,RF,0,German
0.765,0.11136478944698125,0.058057207589917836,0.08791208791208793,0.0,SVM,0,German
0.71,0.07458143074581425,0.037949589351458535,0.14652014652014644,0.0,LR+Adaptive,0,German
0.755,0.06286118646066752,0.045657307793230184,0.041666666666666685,0.0,LR,1,German
0.745,0.0652199551833943,0.022828653896615037,0.055555555555555525,0.0,RF,1,German
0.755,0.06286118646066752,0.045657307793230184,0.041666666666666685,0.0,SVM,1,German
0.715,0.035735346149310065,0.008134347940173203,0.06944444444444442,0.0,LR+Adaptive,1,German
0.685,0.0535714285714286,0.09081196581196571,0.025000000000000022,0.0,LR,2,German
0.71,0.011904761904761973,0.04166666666666663,0.07499999999999996,0.0,RF,2,German
0.695,0.0535714285714286,0.08119658119658113,0.050000000000000044,0.0,SVM,2,German
0.64,0.10119047619047628,0.17200854700854706,0.025000000000000022,0.0,LR+Adaptive,2,German
0.77,0.0021228918504541117,0.039999999999999925,0.16849816849816845,0.0,LR,3,German
0.745,0.08243896685929941,0.08500000000000008,0.018315018315018305,0.0,RF,3,German
0.765,0.00011793843613627786,0.04999999999999993,0.19047619047619047,0.0,SVM,3,German
0.7,0.04859063568817079,0.07499999999999996,0.08058608058608052,0.0,LR+Adaptive,3,German
0.795,0.18933823529411764,0.0944402132520944,0.21142857142857147,0.0,LR,4,German
0.765,0.10845588235294112,0.09850215790809846,0.017142857142857126,0.0,RF,4,German
0.81,0.18841911764705888,0.08860116780908855,0.21142857142857147,0.0,SVM,4,German
0.755,0.12959558823529416,0.048489464331048504,0.10285714285714287,0.0,LR+Adaptive,4,German
0.77,0.053779807204464736,0.018408382894364195,0.010989010989011005,0.05,LR,0,German
0.765,0.07838660578386603,0.014160294534126372,0.14285714285714285,0.05,RF,0,German
0.775,0.06265854895991874,0.04644576607193429,0.032967032967033016,0.05,SVM,0,German
0.72,0.04718417047184165,0.007646559048428259,0.00366300366300365,0.05,LR+Adaptive,0,German
0.76,0.055666941856351015,0.008921542902125323,0.0,0.05,LR,1,German
0.78,0.052836419389078904,0.06927315665179745,0.1111111111111111,0.05,RF,1,German
0.76,0.055666941856351015,0.008921542902125323,0.0,0.05,SVM,1,German
0.705,0.06333294020521285,0.04277092626607193,0.05555555555555558,0.05,LR+Adaptive,1,German
0.68,0.06051587301587302,0.1004273504273504,0.025000000000000022,0.05,LR,2,German
0.74,0.02083333333333337,0.058760683760683774,0.0,0.05,RF,2,German
